chrom	pos	rsid	rsid_reported	gene	tissue	source	cis_trans	CHR_ID	CHR_POS	MAPPED_GENE	CONTEXT	P-VALUE	DISEASE/TRAIT	PUBMEDID
12	111884608.0	rs3184504	rs3184504	PSTPIP2	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	PSTPIP2	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	UTP18	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	UTP18	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	USP4	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	USP4	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP2	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP2	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP7	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP7	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	STAT1	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	STAT1	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	FCGR1C	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	FCGR1C	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	FCGR1B	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	FCGR1B	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	FCGR1A	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	FCGR1A	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	CRIP1	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	CRIP1	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GLS	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GLS	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	OBFC1	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	OBFC1	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	MYADM	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	MYADM	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	MX2	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	MX2	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	LOC100131190	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	LOC100131190	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	TAGAP	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	TAGAP	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	RICTOR	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	RICTOR	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	ZNF219	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	ZNF219	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	ARHGEF40	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	ARHGEF40	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	ATP2B1	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	ATP2B1	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GPN3	whole blood	Joehanes et al.	cis	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GPN3	whole blood	Joehanes et al.	cis	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	FAM216A	whole blood	Joehanes et al.	cis	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	FAM216A	whole blood	Joehanes et al.	cis	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	SH2B3	whole blood	Joehanes et al.	cis	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	SH2B3	whole blood	Joehanes et al.	cis	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	HIST2H2BF	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	HIST2H2BF	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	OAS2	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	OAS2	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	.	ALDH2	Esophagus_Mucosa	GTEx_v6	cis	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	.	ALDH2	Esophagus_Mucosa	GTEx_v6	cis	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	.	ALDH2	Skin_Sun_Exposed_Lower_leg	GTEx_v6	cis	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	.	ALDH2	Skin_Sun_Exposed_Lower_leg	GTEx_v6	cis	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	.	HECTD4	Artery_Tibial	GTEx_v6	cis	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	.	HECTD4	Artery_Tibial	GTEx_v6	cis	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	rs6495122	SCAMP2	whole blood	Westra et al.	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	rs6495122	CSK	whole blood	Westra et al.	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	rs6495122	MPI	whole blood	Westra et al.	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	rs6495122	ULK3	whole blood	Westra et al.	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	rs6495122	CSK	whole blood	Joehanes et al.	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	rs6495122	ULK3	whole blood	Joehanes et al.	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	rs6495122	SCAMP2	whole blood	Joehanes et al.	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	MPI	Nerve_Tibial	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	RPP25	Artery_Coronary	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	SCAMP2	Brain_Cerebellum	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	PPCDC	Cells_Transformed_fibroblasts	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	MPI	Lung	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	PPCDC	Nerve_Tibial	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	RPP25	Nerve_Tibial	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	RPP25	Cells_Transformed_fibroblasts	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	MPI	Brain_Anterior_cingulate_cortex_BA24	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	RPP25	Adipose_Subcutaneous	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	MPI	Artery_Tibial	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	ULK3	Whole_Blood	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	MPI	Whole_Blood	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	MPI	Brain_Nucleus_accumbens_basal_ganglia	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	RPP25	Thyroid	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	MPI	Brain_Putamen_basal_ganglia	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	SCAMP2	Testis	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	SCAMP5	Heart_Left_Ventricle	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	ULK3	Cells_Transformed_fibroblasts	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	CSK	Lung	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	RPP25	Artery_Tibial	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	SCAMP5	Artery_Tibial	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	MPI	Brain_Frontal_Cortex_BA9	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	RPP25	Artery_Aorta	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	MPI	Cells_Transformed_fibroblasts	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	SCAMP5	Cells_Transformed_fibroblasts	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	MPI	Esophagus_Mucosa	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	SCAMP2	Esophagus_Mucosa	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	RPP25	Stomach	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	PPCDC	Artery_Aorta	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	SCAMP2	Whole_Blood	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	MPI	Brain_Caudate_basal_ganglia	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	MPI	Stomach	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	RPP25	Lung	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	75125645.0	rs6495122	.	MPI	Thyroid	GTEx_v6	cis	15	74833304	CPLX3 - ULK3	downstream_gene_variant	2e-10	Diastolic blood pressure	19430479
15	91437388.0	rs2521501	rs2521501	UNC45A	whole blood	Westra et al.	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	rs2521501	FES	whole blood	Westra et al.	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	rs2521501	MAN2A2	whole blood	Westra et al.	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	rs2521501	RCCD1	whole blood	Westra et al.	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	rs2521501	FURIN	whole blood	Westra et al.	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	rs2521501	FES	whole blood	Jansen et al.	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	.	FES	Thyroid	GTEx_v6	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	.	FES	Cells_Transformed_fibroblasts	GTEx_v6	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	.	FES	Lung	GTEx_v6	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	.	FES	Adipose_Subcutaneous	GTEx_v6	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	.	FES	Skin_Sun_Exposed_Lower_leg	GTEx_v6	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	.	MAN2A2	Artery_Aorta	GTEx_v6	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	.	FES	Adipose_Visceral_Omentum	GTEx_v6	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	.	FES	Breast_Mammary_Tissue	GTEx_v6	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	.	FURIN	Esophagus_Mucosa	GTEx_v6	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	.	FES	Pancreas	GTEx_v6	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	.	FES	Artery_Tibial	GTEx_v6	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	.	FES	Artery_Aorta	GTEx_v6	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
15	91437388.0	rs2521501	.	FES	Nerve_Tibial	GTEx_v6	cis	15	90894158	FES	intron_variant	7e-07	Hypertension	21909115
16	85700360.0	rs12149202	rs12149202	GINS2	whole blood	Westra et al.	cis	16	85666754	GSE1	intron_variant	8e-06	Blood pressure traits (multi-trait analysis)	28498854
16	85700360.0	rs12149202	rs12149202	KIAA0182	whole blood	Jansen et al.	cis	16	85666754	GSE1	intron_variant	8e-06	Blood pressure traits (multi-trait analysis)	28498854
16	85700360.0	rs12149202	.	GINS2	Thyroid	GTEx_v6	cis	16	85666754	GSE1	intron_variant	8e-06	Blood pressure traits (multi-trait analysis)	28498854
20	57751117.0	rs6015450	rs6015450	CTSZ	whole blood	Westra et al.	cis	20	59176062	ZNF831	intron_variant	4e-14	Hypertension	21909115
20	57758720.0	rs16982520	rs16982520	CTSZ	whole blood	Westra et al.	cis	20	59183665	ZNF831	intron_variant	2e-07	Hypertension	19430479
7	131192475.0	rs3800688	rs3800688	MKLN1	whole blood	Jansen et al.	cis	7	131507716	PODXL	intron_variant	4e-06	Hypertension	28273873
10	59724403.0	rs7088591	rs7088591	IPMK	whole blood	Jansen et al.	cis	10	57964643	LOC105378314 - MRPS35P3	intergenic_variant	9e-07	Blood pressure	24001895
10	59724403.0	rs7088591	rs7088591	IPMK	whole blood	Joehanes et al.	cis	10	57964643	LOC105378314 - MRPS35P3	intergenic_variant	9e-07	Blood pressure	24001895
10	59724403.0	rs7088591	rs7088591	CISD1	whole blood	Joehanes et al.	cis	10	57964643	LOC105378314 - MRPS35P3	intergenic_variant	9e-07	Blood pressure	24001895
2	23898317.0	rs4665630	rs4665630	UBXN2A	whole blood	Joehanes et al.	cis	2	23675447	KLHL29	intron_variant	1e-07	Hypertension	21347282
2	23898317.0	rs4665630	rs4665630	ATAD2B	whole blood	Joehanes et al.	cis	2	23675447	KLHL29	intron_variant	1e-07	Hypertension	21347282
3	41765955.0	rs7651190	rs7651190	ULK4	whole blood	Joehanes et al.	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Brain_Frontal_Cortex_BA9	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Adipose_Subcutaneous	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Heart_Left_Ventricle	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Brain_Hypothalamus	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Brain_Putamen_basal_ganglia	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	RPL36P20	Testis	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Brain_Cerebellum	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Cells_EBV-transformed_lymphocytes	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Esophagus_Gastroesophageal_Junction	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Nerve_Tibial	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Thyroid	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Brain_Anterior_cingulate_cortex_BA24	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Lung	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Whole_Blood	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Brain_Cortex	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Skin_Not_Sun_Exposed_Suprapubic	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Spleen	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Colon_Transverse	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Artery_Tibial	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Stomach	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Brain_Nucleus_accumbens_basal_ganglia	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Esophagus_Mucosa	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Pancreas	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Esophagus_Muscularis	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Breast_Mammary_Tissue	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Brain_Hippocampus	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Skin_Sun_Exposed_Lower_leg	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Cells_Transformed_fibroblasts	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Brain_Caudate_basal_ganglia	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Muscle_Skeletal	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Adrenal_Gland	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Artery_Aorta	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Pituitary	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Artery_Coronary	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Colon_Sigmoid	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41765955.0	rs7651190	.	ULK4	Adipose_Visceral_Omentum	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
