gene	geneid	associationtype	Original DB	Sentence in the supporting publication	PMID	Protein Class	Gene Full Name	CUI	Disease	HPO Term	CUI	Disease	Semantic Type	mesh	Disease Class	DO Class	Type	omim	Type	Score	PMID Year
IL13	3596	AlteredExpression	LHGDN	<span class=gene id=17418380>IL-13</span> augments TGF-beta 1-induced tissue inhibitor of metalloproteinase-1 expression through increased Smad phosphorylation and may contribute to fibrosis and airway remodeling seen in the presence of T-helper 2 cell inflammation in <span class=disease id=17418380>asthma</span>.	17418380	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2007
IL13	3596	AlteredExpression	BEFREE	The effect of <span class= gene  id= 26074138-10-14-19 >IL-13</span> on ELN expression was significantly correlated with postbronchodilator FEV1/FVC in patients with <span class= disease  id= 26074138-10-117-123 >asthma</span>.	26074138	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2016
IL13	3596	AlteredExpression	BEFREE	To determine whether airway epithelial miRNA expression is altered in <span class= disease  id= 22955319-3-70-76 >asthma</span> and identify <span class= gene  id= 22955319-3-90-95 >IL-13</span>-regulated miRNAs.	22955319	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2013
IL13	3596	AlteredExpression	BEFREE	<span class= gene  id= 7650396-0-0-5 >IL-13</span> expression at the sites of allergen challenge in patients with <span class= disease  id= 7650396-0-69-75 >asthma</span>.	7650396	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	1995
IL13	3596	AlteredExpression	BEFREE	The in vitro increase in response to <span class= gene  id= 25945802-11-37-42 >IL-13</span> suggests that type 2 cytokines regulate BDNF levels and activity in <span class= disease  id= 25945802-11-111-117 >asthma</span>.	25945802	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2016
IL13	3596	AlteredExpression	BEFREE	Further analysis of these mice and mice transgenic for mouse Il4 and <span class= gene  id= 10508526-8-69-73 >Il13</span> demonstrated that moderate changes in Il4 and <span class= gene  id= 10508526-8-120-124 >Il13</span> expression affect <span class= disease  id= 10508526-8-143-149 >asthma</span>-associated phenotypes in vivo.	10508526	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	1999
IL13	3596	AlteredExpression	BEFREE	By using air-liquid interface cultures of airway epithelium from patients with asthma and nonasthmatic control subjects, we compared RV16 replication-induced changes in mRNA expression of <span class= disease  id= 24588727-4-188-194 >asthma</span> candidate genes and eicosanoid production in the epithelium with or without <span class= gene  id= 24588727-4-271-276 >IL-13</span>-induced mucus metaplasia.	24588727	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2014
IL13	3596	AlteredExpression	BEFREE	High levels of IL-5 and <span class= gene  id= 23121677-4-24-29 >IL-13</span> mRNA were detected in sputum cells from <span class= disease  id= 23121677-4-70-76 >asthma</span> patients.	23121677	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2013
IL13	3596	AlteredExpression	BEFREE	IL-4, IL-5, and <span class= gene  id= 24075231-9-16-21 >IL-13</span> transcripts are easily detected in sputum cells from <span class= disease  id= 24075231-9-75-84 >asthmatic</span> patients, and their expression levels can be used to classify <span class= disease  id= 24075231-9-147-153 >asthma</span> into T(H)2-high and T(H)2-low endotypes.	24075231	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2013
IL13	3596	AlteredExpression	BEFREE	To identify how effects of <span class= gene  id= 16083784-5-27-32 >IL-13</span> on airway epithelial cells contribute to gene expression changes in murine <span class= disease  id= 16083784-5-108-114 >asthma</span> models and determine whether similar changes are seen in people with <span class= disease  id= 16083784-5-184-190 >asthma</span>.	16083784	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2005
IL13	3596	AlteredExpression	BEFREE	In the atopic <span class= disease  id= 8902881-6-14-24 >asthmatics</span>, the expression of <span class= gene  id= 8902881-6-44-49 >IL-13</span> was significantly greater than that for IL-4 (p &lt; .01).	8902881	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	1997
IL13	3596	AlteredExpression	LHGDN	The interaction between SNPs in IL-4/<span class=gene id=16461126>IL-13</span> pathway significantly influence genetic control of serum IgE levels and development of childhood <span class=disease id=16461126>asthma</span>.	16461126	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2005
IL13	3596	AlteredExpression	BEFREE	We evaluated IL-1 alpha, -2, -4, -5, -6, -13, and granulocyte-macrophage colony-stimulating factor (GM-CSF), and interferon-gamma (IFN-gamma). mRNAs for IL-1 alpha, -2, -4, -5, and IFN-gamma were detected in all of the atopic subjects; mRNAs for IL-6 and GM-CSF were found in five <span class= disease  id= 9087947-7-281-291 >asthmatics</span>; and mRNA for <span class= gene  id= 9087947-7-306-311 >IL-13</span> was found in one patient only.	9087947	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	1997
IL13	3596	AlteredExpression	BEFREE	NF-kB inhibitor blocked IL-4/<span class= gene  id= 26588817-11-29-34 >IL-13</span>-induced increase in B2R expression in cultured fibroblasts, suggesting a role as potential anti-<span class= disease  id= 26588817-11-131-137 >asthma</span> drug.	26588817	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2015
IL13	3596	AlteredExpression	BEFREE	Using RT-PCR, we examined the expression of IL-4 and <span class= gene  id= 17563406-5-53-58 >IL-13</span> genes in twenty <span class= disease  id= 17563406-5-75-84 >asthmatic</span> cases and twenty normal individuals.	17563406	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2008
IL13	3596	AlteredExpression	BEFREE	Additionally, <span class= gene  id= 24450586-9-14-19 >IL-13</span>, IL-10 and eosinophil major basic protein mRNA levels were greater in patients with asthma exacerbations compared to non-exacerbating patients (P = 0.03, P = 0.06 and P = 0.02, respectively), and <span class= gene  id= 24450586-9-216-221 >IL-13</span> mRNA correlated with the peak <span class= disease  id= 24450586-9-252-258 >Asthma</span> Index (P = 0.006).	24450586	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2014
IL13	3596	AlteredExpression	BEFREE	Using microarray and polymerase chain reaction analyses of airway epithelial brushings from 42 patients with mild-to-moderate <span class= disease  id= 19483109-4-126-132 >asthma</span> and 28 healthy control subjects, we classified subjects with <span class= disease  id= 19483109-4-194-200 >asthma</span> based on high or low expression of <span class= gene  id= 19483109-4-236-241 >IL-13</span>-inducible genes.	19483109	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2009
IL13	3596	AlteredExpression	BEFREE	STAT6 links IL-4/<span class= gene  id= 21814192-0-17-22 >IL-13</span> stimulation with pendrin expression in <span class= disease  id= 21814192-0-62-68 >asthma</span> and chronic obstructive pulmonary disease.	21814192	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2011
IL13	3596	AlteredExpression	BEFREE	These data underline (1) the pivotal role of the gamma c chain, CD40/CD40L, JAK3 and <span class= gene  id= 12207328-10-85-90 >IL-13</span> in the inflammatory-like activation of lung myofibroblasts, (2) the cell-type restraint effects of <span class= gene  id= 12207328-10-190-195 >IL-13</span> on these cells, and (3) the potential usefulness of JAK3 inhibitors in the treatment of <span class= disease  id= 12207328-10-284-290 >asthma</span>.	12207328	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2002
IL13	3596	AlteredExpression	BEFREE	Interleukin-4 and <span class= gene  id= 24980391-0-18-32 >interleukin-13</span> pathway genetics affect disease susceptibility, serum immunoglobulin E levels, and gene expression in <span class= disease  id= 24980391-0-135-141 >asthma</span>.	24980391	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2014
IL13	3596	AlteredExpression	LHGDN	These data suggest that during a respiratory virus infection activated CD8+ T cells from asthmatic subjects may produce excess type 2 cytokines and may contribute to asthma exacerbation by augmenting allergic inflammation.	16001979	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2005
IL13	3596	AlteredExpression	BEFREE	However, IL-19 up-regulated <span class= gene  id= 15557163-7-28-33 >IL-13</span> in <span class= disease  id= 15557163-7-37-46 >asthmatic</span> mice.	15557163	signaling molecule	interleukin 13	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.376242481353674	2005
